Hero1,Hero2,Appeared_Together
PROFESSOR X,KINGPIN,0
PROFESSOR X,"THOMPSON, EUGENE FLA",1
PROFESSOR X,SIF,0
PROFESSOR X,FANDRAL [ASGARDIAN],0
PROFESSOR X,HOGUN [ASGARDIAN],0
PROFESSOR X,VOLSTAGG,0
PROFESSOR X,"CAGE, LUKE",4
PROFESSOR X,"DUGAN, TIMOTHY ALOYI",5
PROFESSOR X,WOLFSBANE,56
PROFESSOR X,PSYLOCKE,73
PROFESSOR X,BANSHEE,74
PROFESSOR X,WONG,1
PROFESSOR X,FALCON,8
PROFESSOR X,MAGNETO,86
PROFESSOR X,"ROSS, GEN. THADDEUS",0
PROFESSOR X,SUNSPOT,51
PROFESSOR X,BLACK KNIGHT V,10
PROFESSOR X,"MASTERS, ALICIA REIS",6
PROFESSOR X,IRON FIST,5
PROFESSOR X,GAMBIT,95
PROFESSOR X,"NORRISS, SISTER BARB",6
PROFESSOR X,CLEA,1
PROFESSOR X,JUBILEE,42
PROFESSOR X,BOOMER,26
PROFESSOR X,MOON KNIGHT,5
PROFESSOR X,USAGENT,6
PROFESSOR X,"OSBORN, HARRY",1
PROFESSOR X,"MACTAGGERT, MOIRA KI",83
PROFESSOR X,POLARIS,74
PROFESSOR X,KA-ZAR,9
PROFESSOR X,QUASAR III,14
PROFESSOR X,CAPTAIN MARVEL II,14
PROFESSOR X,MOCKINGBIRD,3
PROFESSOR X,NOVA,14
PROFESSOR X,SHANG-CHI,0
PROFESSOR X,MIRAGE II,40
PROFESSOR X,BINARY,23
PROFESSOR X,"HUDSON, HEATHER",20
PROFESSOR X,TIGRA,7
PROFESSOR X,SPIDER-MAN CLONE,0
PROFESSOR X,"PAGE, KAREN",2
PROFESSOR X,MEDUSA,5
"FURY, COL. NICHOLAS",MARVEL GIRL,0
"FURY, COL. NICHOLAS",COLOSSUS II,0
"FURY, COL. NICHOLAS",NIGHTCRAWLER,0
"FURY, COL. NICHOLAS",ANGEL,0
"FURY, COL. NICHOLAS",ICEMAN,0
"FURY, COL. NICHOLAS",SHE-HULK,0
"FURY, COL. NICHOLAS","JARVIS, EDWIN",0
"FURY, COL. NICHOLAS",WONDER MAN,0
"FURY, COL. NICHOLAS",BLACK WIDOW,0
"FURY, COL. NICHOLAS","ROBERTSON, JOE",0
"FURY, COL. NICHOLAS","PARKER, MAY",0
"FURY, COL. NICHOLAS",HERCULES [GREEK GOD],0
"FURY, COL. NICHOLAS",QUICKSILVER,0
"FURY, COL. NICHOLAS",SHADOWCAT,0
"FURY, COL. NICHOLAS","JONES, RICHARD MILHO",0
"FURY, COL. NICHOLAS",ODIN [ASGARDIAN],0
"FURY, COL. NICHOLAS",ROGUE ,0
"FURY, COL. NICHOLAS",BLACK PANTHER,0
"FURY, COL. NICHOLAS",SILVER SURFER,0
"FURY, COL. NICHOLAS",CANNONBALL II,0
"FURY, COL. NICHOLAS",PUNISHER II,0
"FURY, COL. NICHOLAS",CAPTAIN BRITAIN,0
"FURY, COL. NICHOLAS","NELSON, FRANKLIN FOG",0
"FURY, COL. NICHOLAS",DR. DOOM,0
"FURY, COL. NICHOLAS","RICHARDS, FRANKLIN B",0
"FURY, COL. NICHOLAS",CRYSTAL [INHUMAN],0
"FURY, COL. NICHOLAS",HAVOK,0
"FURY, COL. NICHOLAS","SUMMERS, NATHAN CHRI",0
"FURY, COL. NICHOLAS",BALDER [ASGARDIAN],0
"FURY, COL. NICHOLAS",LOKI [ASGARDIAN],0
"FURY, COL. NICHOLAS","BANNER, BETTY ROSS T",0
"FURY, COL. NICHOLAS",IRON MAN IV,0
"FURY, COL. NICHOLAS","LEEDS, BETTY BRANT",0
"FURY, COL. NICHOLAS",KINGPIN,0
"FURY, COL. NICHOLAS","THOMPSON, EUGENE FLA",0
"FURY, COL. NICHOLAS",SIF,0
"FURY, COL. NICHOLAS",FANDRAL [ASGARDIAN],0
"FURY, COL. NICHOLAS",HOGUN [ASGARDIAN],0
"FURY, COL. NICHOLAS",VOLSTAGG,0
"FURY, COL. NICHOLAS","CAGE, LUKE",0
"FURY, COL. NICHOLAS","DUGAN, TIMOTHY ALOYI",0
"FURY, COL. NICHOLAS",WOLFSBANE,0
"FURY, COL. NICHOLAS",PSYLOCKE,0
"FURY, COL. NICHOLAS",BANSHEE,0
"FURY, COL. NICHOLAS",WONG,0
"FURY, COL. NICHOLAS",FALCON,0
"FURY, COL. NICHOLAS",MAGNETO,0
"FURY, COL. NICHOLAS","ROSS, GEN. THADDEUS",0
"FURY, COL. NICHOLAS",SUNSPOT,0
"FURY, COL. NICHOLAS",BLACK KNIGHT V,0
"FURY, COL. NICHOLAS","MASTERS, ALICIA REIS",0
"FURY, COL. NICHOLAS",IRON FIST,0
"FURY, COL. NICHOLAS",GAMBIT,0
"FURY, COL. NICHOLAS","NORRISS, SISTER BARB",0
"FURY, COL. NICHOLAS",CLEA,0
"FURY, COL. NICHOLAS",JUBILEE,0
"FURY, COL. NICHOLAS",BOOMER,0
"FURY, COL. NICHOLAS",MOON KNIGHT,0
"FURY, COL. NICHOLAS",USAGENT,0
"FURY, COL. NICHOLAS","OSBORN, HARRY",0
"FURY, COL. NICHOLAS","MACTAGGERT, MOIRA KI",0
"FURY, COL. NICHOLAS",POLARIS,0
"FURY, COL. NICHOLAS",KA-ZAR,0
"FURY, COL. NICHOLAS",QUASAR III,0
"FURY, COL. NICHOLAS",CAPTAIN MARVEL II,0
"FURY, COL. NICHOLAS",MOCKINGBIRD,0
"FURY, COL. NICHOLAS",NOVA,0
"FURY, COL. NICHOLAS",SHANG-CHI,0
"FURY, COL. NICHOLAS",MIRAGE II,0
"FURY, COL. NICHOLAS",BINARY,0
"FURY, COL. NICHOLAS","HUDSON, HEATHER",0
"FURY, COL. NICHOLAS",TIGRA,0
"FURY, COL. NICHOLAS",SPIDER-MAN CLONE,0
"FURY, COL. NICHOLAS","PAGE, KAREN",0
"FURY, COL. NICHOLAS",MEDUSA,0
MARVEL GIRL,COLOSSUS II,95
MARVEL GIRL,NIGHTCRAWLER,36
MARVEL GIRL,ANGEL,285
MARVEL GIRL,ICEMAN,309
MARVEL GIRL,SHE-HULK,25
MARVEL GIRL,"JARVIS, EDWIN",0
MARVEL GIRL,WONDER MAN,21
MARVEL GIRL,BLACK WIDOW,14
MARVEL GIRL,"ROBERTSON, JOE",3
MARVEL GIRL,"PARKER, MAY",2
MARVEL GIRL,HERCULES [GREEK GOD],21
MARVEL GIRL,QUICKSILVER,37
MARVEL GIRL,SHADOWCAT,25
MARVEL GIRL,"JONES, RICHARD MILHO",5
MARVEL GIRL,ODIN [ASGARDIAN],1
MARVEL GIRL,ROGUE ,91
MARVEL GIRL,BLACK PANTHER,10
MARVEL GIRL,SILVER SURFER,10
MARVEL GIRL,CANNONBALL II,70
MARVEL GIRL,PUNISHER II,2
MARVEL GIRL,CAPTAIN BRITAIN,6
MARVEL GIRL,"NELSON, FRANKLIN FOG",3
MARVEL GIRL,DR. DOOM,9
MARVEL GIRL,"RICHARDS, FRANKLIN B",18
MARVEL GIRL,CRYSTAL [INHUMAN],17
MARVEL GIRL,HAVOK,79
MARVEL GIRL,"SUMMERS, NATHAN CHRI",105
MARVEL GIRL,BALDER [ASGARDIAN],2
MARVEL GIRL,LOKI [ASGARDIAN],1
MARVEL GIRL,"BANNER, BETTY ROSS T",3
MARVEL GIRL,IRON MAN IV,0
MARVEL GIRL,"LEEDS, BETTY BRANT",3
MARVEL GIRL,KINGPIN,3
MARVEL GIRL,"THOMPSON, EUGENE FLA",2
MARVEL GIRL,SIF,1
MARVEL GIRL,FANDRAL [ASGARDIAN],1
MARVEL GIRL,HOGUN [ASGARDIAN],1
MARVEL GIRL,VOLSTAGG,2
MARVEL GIRL,"CAGE, LUKE",0
MARVEL GIRL,"DUGAN, TIMOTHY ALOYI",5
MARVEL GIRL,WOLFSBANE,29
MARVEL GIRL,PSYLOCKE,91
MARVEL GIRL,BANSHEE,48
MARVEL GIRL,WONG,2
MARVEL GIRL,FALCON,5
MARVEL GIRL,MAGNETO,49
MARVEL GIRL,"ROSS, GEN. THADDEUS",0
MARVEL GIRL,SUNSPOT,26
MARVEL GIRL,BLACK KNIGHT V,13
MARVEL GIRL,"MASTERS, ALICIA REIS",6
MARVEL GIRL,IRON FIST,0
MARVEL GIRL,GAMBIT,92
MARVEL GIRL,"NORRISS, SISTER BARB",0
MARVEL GIRL,CLEA,0
MARVEL GIRL,JUBILEE,45
MARVEL GIRL,BOOMER,47
MARVEL GIRL,MOON KNIGHT,4
MARVEL GIRL,USAGENT,7
MARVEL GIRL,"OSBORN, HARRY",1
MARVEL GIRL,"MACTAGGERT, MOIRA KI",32
MARVEL GIRL,POLARIS,77
MARVEL GIRL,KA-ZAR,11
MARVEL GIRL,QUASAR III,16
MARVEL GIRL,CAPTAIN MARVEL II,2
MARVEL GIRL,MOCKINGBIRD,2
MARVEL GIRL,NOVA,19
MARVEL GIRL,SHANG-CHI,3
MARVEL GIRL,MIRAGE II,5
MARVEL GIRL,BINARY,2
MARVEL GIRL,"HUDSON, HEATHER",14
MARVEL GIRL,TIGRA,0
MARVEL GIRL,SPIDER-MAN CLONE,2
MARVEL GIRL,"PAGE, KAREN",2
MARVEL GIRL,MEDUSA,4
COLOSSUS II,NIGHTCRAWLER,303
COLOSSUS II,ANGEL,102
COLOSSUS II,ICEMAN,75
COLOSSUS II,SHE-HULK,37
COLOSSUS II,"JARVIS, EDWIN",0
COLOSSUS II,WONDER MAN,31
COLOSSUS II,BLACK WIDOW,10
COLOSSUS II,"ROBERTSON, JOE",3
COLOSSUS II,"PARKER, MAY",2
COLOSSUS II,HERCULES [GREEK GOD],26
COLOSSUS II,QUICKSILVER,19
COLOSSUS II,SHADOWCAT,197
COLOSSUS II,"JONES, RICHARD MILHO",5
COLOSSUS II,ODIN [ASGARDIAN],1
COLOSSUS II,ROGUE ,205
COLOSSUS II,BLACK PANTHER,6
COLOSSUS II,SILVER SURFER,12
COLOSSUS II,CANNONBALL II,45
COLOSSUS II,PUNISHER II,1
COLOSSUS II,CAPTAIN BRITAIN,28
COLOSSUS II,"NELSON, FRANKLIN FOG",1
COLOSSUS II,DR. DOOM,21
COLOSSUS II,"RICHARDS, FRANKLIN B",14
COLOSSUS II,CRYSTAL [INHUMAN],8
COLOSSUS II,HAVOK,91
COLOSSUS II,"SUMMERS, NATHAN CHRI",30
COLOSSUS II,BALDER [ASGARDIAN],1
COLOSSUS II,LOKI [ASGARDIAN],3
COLOSSUS II,"BANNER, BETTY ROSS T",2
COLOSSUS II,IRON MAN IV,16
COLOSSUS II,"LEEDS, BETTY BRANT",1
COLOSSUS II,KINGPIN,0
COLOSSUS II,"THOMPSON, EUGENE FLA",1
COLOSSUS II,SIF,1
COLOSSUS II,FANDRAL [ASGARDIAN],1
COLOSSUS II,HOGUN [ASGARDIAN],1
COLOSSUS II,VOLSTAGG,0
COLOSSUS II,"CAGE, LUKE",6
COLOSSUS II,"DUGAN, TIMOTHY ALOYI",4
COLOSSUS II,WOLFSBANE,72
COLOSSUS II,PSYLOCKE,104
COLOSSUS II,BANSHEE,93
COLOSSUS II,WONG,0
COLOSSUS II,FALCON,3
COLOSSUS II,MAGNETO,78
COLOSSUS II,"ROSS, GEN. THADDEUS",0
COLOSSUS II,SUNSPOT,34
COLOSSUS II,BLACK KNIGHT V,17
COLOSSUS II,"MASTERS, ALICIA REIS",5
COLOSSUS II,IRON FIST,6
COLOSSUS II,GAMBIT,77
COLOSSUS II,"NORRISS, SISTER BARB",6
COLOSSUS II,CLEA,1
COLOSSUS II,JUBILEE,29
COLOSSUS II,BOOMER,11
COLOSSUS II,MOON KNIGHT,6
COLOSSUS II,USAGENT,9
COLOSSUS II,"OSBORN, HARRY",1
COLOSSUS II,"MACTAGGERT, MOIRA KI",99
COLOSSUS II,POLARIS,62
COLOSSUS II,KA-ZAR,8
COLOSSUS II,QUASAR III,16
COLOSSUS II,CAPTAIN MARVEL II,17
COLOSSUS II,MOCKINGBIRD,6
COLOSSUS II,NOVA,19
COLOSSUS II,SHANG-CHI,0
COLOSSUS II,MIRAGE II,35
COLOSSUS II,BINARY,20
COLOSSUS II,"HUDSON, HEATHER",22
COLOSSUS II,TIGRA,11
COLOSSUS II,SPIDER-MAN CLONE,0
COLOSSUS II,"PAGE, KAREN",0
COLOSSUS II,MEDUSA,3
NIGHTCRAWLER,ANGEL,59
NIGHTCRAWLER,ICEMAN,25
NIGHTCRAWLER,SHE-HULK,18
NIGHTCRAWLER,"JARVIS, EDWIN",0
NIGHTCRAWLER,WONDER MAN,15
NIGHTCRAWLER,BLACK WIDOW,2
NIGHTCRAWLER,"ROBERTSON, JOE",3
NIGHTCRAWLER,"PARKER, MAY",1
NIGHTCRAWLER,HERCULES [GREEK GOD],6
NIGHTCRAWLER,QUICKSILVER,8
NIGHTCRAWLER,SHADOWCAT,276
NIGHTCRAWLER,"JONES, RICHARD MILHO",4
NIGHTCRAWLER,ODIN [ASGARDIAN],0
NIGHTCRAWLER,ROGUE ,130
NIGHTCRAWLER,BLACK PANTHER,7
NIGHTCRAWLER,SILVER SURFER,3
NIGHTCRAWLER,CANNONBALL II,33
NIGHTCRAWLER,PUNISHER II,2
NIGHTCRAWLER,CAPTAIN BRITAIN,109
NIGHTCRAWLER,"NELSON, FRANKLIN FOG",0
NIGHTCRAWLER,DR. DOOM,18
NIGHTCRAWLER,"RICHARDS, FRANKLIN B",11
NIGHTCRAWLER,CRYSTAL [INHUMAN],1
NIGHTCRAWLER,HAVOK,39
NIGHTCRAWLER,"SUMMERS, NATHAN CHRI",19
NIGHTCRAWLER,BALDER [ASGARDIAN],0
NIGHTCRAWLER,LOKI [ASGARDIAN],5
NIGHTCRAWLER,"BANNER, BETTY ROSS T",1
NIGHTCRAWLER,IRON MAN IV,17
NIGHTCRAWLER,"LEEDS, BETTY BRANT",1
NIGHTCRAWLER,KINGPIN,0
NIGHTCRAWLER,"THOMPSON, EUGENE FLA",2
NIGHTCRAWLER,SIF,0
NIGHTCRAWLER,FANDRAL [ASGARDIAN],0
NIGHTCRAWLER,HOGUN [ASGARDIAN],0
NIGHTCRAWLER,VOLSTAGG,0
NIGHTCRAWLER,"CAGE, LUKE",4
NIGHTCRAWLER,"DUGAN, TIMOTHY ALOYI",1
NIGHTCRAWLER,WOLFSBANE,57
NIGHTCRAWLER,PSYLOCKE,45
NIGHTCRAWLER,BANSHEE,77
NIGHTCRAWLER,WONG,1
NIGHTCRAWLER,FALCON,2
NIGHTCRAWLER,MAGNETO,54
NIGHTCRAWLER,"ROSS, GEN. THADDEUS",0
NIGHTCRAWLER,SUNSPOT,24
NIGHTCRAWLER,BLACK KNIGHT V,4
NIGHTCRAWLER,"MASTERS, ALICIA REIS",2
NIGHTCRAWLER,IRON FIST,5
NIGHTCRAWLER,GAMBIT,51
NIGHTCRAWLER,"NORRISS, SISTER BARB",5
NIGHTCRAWLER,CLEA,1
NIGHTCRAWLER,JUBILEE,13
NIGHTCRAWLER,BOOMER,7
NIGHTCRAWLER,MOON KNIGHT,2
NIGHTCRAWLER,USAGENT,2
NIGHTCRAWLER,"OSBORN, HARRY",2
NIGHTCRAWLER,"MACTAGGERT, MOIRA KI",97
NIGHTCRAWLER,POLARIS,37
NIGHTCRAWLER,KA-ZAR,6
NIGHTCRAWLER,QUASAR III,4
NIGHTCRAWLER,CAPTAIN MARVEL II,13
NIGHTCRAWLER,MOCKINGBIRD,4
NIGHTCRAWLER,NOVA,1
NIGHTCRAWLER,SHANG-CHI,0
NIGHTCRAWLER,MIRAGE II,30
NIGHTCRAWLER,BINARY,21
NIGHTCRAWLER,"HUDSON, HEATHER",7
NIGHTCRAWLER,TIGRA,12
NIGHTCRAWLER,SPIDER-MAN CLONE,0
NIGHTCRAWLER,"PAGE, KAREN",0
NIGHTCRAWLER,MEDUSA,2
ANGEL,ICEMAN,335
ANGEL,SHE-HULK,25
ANGEL,"JARVIS, EDWIN",0
ANGEL,WONDER MAN,29
ANGEL,BLACK WIDOW,41
ANGEL,"ROBERTSON, JOE",3
ANGEL,"PARKER, MAY",3
ANGEL,HERCULES [GREEK GOD],49
ANGEL,QUICKSILVER,37
ANGEL,SHADOWCAT,37
ANGEL,"JONES, RICHARD MILHO",7
ANGEL,ODIN [ASGARDIAN],2
ANGEL,ROGUE ,75
ANGEL,BLACK PANTHER,11
ANGEL,SILVER SURFER,14
ANGEL,CANNONBALL II,43
ANGEL,PUNISHER II,3
ANGEL,CAPTAIN BRITAIN,9
ANGEL,"NELSON, FRANKLIN FOG",4
ANGEL,DR. DOOM,8
ANGEL,"RICHARDS, FRANKLIN B",9
ANGEL,CRYSTAL [INHUMAN],15
ANGEL,HAVOK,72
ANGEL,"SUMMERS, NATHAN CHRI",65
ANGEL,BALDER [ASGARDIAN],3
ANGEL,LOKI [ASGARDIAN],1
ANGEL,"BANNER, BETTY ROSS T",2
ANGEL,IRON MAN IV,5
ANGEL,"LEEDS, BETTY BRANT",4
ANGEL,KINGPIN,1
ANGEL,"THOMPSON, EUGENE FLA",4
ANGEL,SIF,1
ANGEL,FANDRAL [ASGARDIAN],1
ANGEL,HOGUN [ASGARDIAN],1
ANGEL,VOLSTAGG,2
ANGEL,"CAGE, LUKE",9
ANGEL,"DUGAN, TIMOTHY ALOYI",4
ANGEL,WOLFSBANE,24
ANGEL,PSYLOCKE,90
ANGEL,BANSHEE,37
ANGEL,WONG,2
ANGEL,FALCON,6
ANGEL,MAGNETO,35
ANGEL,"ROSS, GEN. THADDEUS",0
ANGEL,SUNSPOT,22
ANGEL,BLACK KNIGHT V,12
ANGEL,"MASTERS, ALICIA REIS",6
ANGEL,IRON FIST,9
ANGEL,GAMBIT,68
ANGEL,"NORRISS, SISTER BARB",32
ANGEL,CLEA,1
ANGEL,JUBILEE,32
ANGEL,BOOMER,39
ANGEL,MOON KNIGHT,6
ANGEL,USAGENT,6
ANGEL,"OSBORN, HARRY",1
ANGEL,"MACTAGGERT, MOIRA KI",33
ANGEL,POLARIS,66
ANGEL,KA-ZAR,12
ANGEL,QUASAR III,14
ANGEL,CAPTAIN MARVEL II,1
ANGEL,MOCKINGBIRD,3
ANGEL,NOVA,17
ANGEL,SHANG-CHI,0
ANGEL,MIRAGE II,5
ANGEL,BINARY,1
ANGEL,"HUDSON, HEATHER",16
ANGEL,TIGRA,8
ANGEL,SPIDER-MAN CLONE,0
ANGEL,"PAGE, KAREN",1
ANGEL,MEDUSA,7
ICEMAN,SHE-HULK,22
ICEMAN,"JARVIS, EDWIN",0
ICEMAN,WONDER MAN,24
ICEMAN,BLACK WIDOW,42
ICEMAN,"ROBERTSON, JOE",4
ICEMAN,"PARKER, MAY",3
ICEMAN,HERCULES [GREEK GOD],50
ICEMAN,QUICKSILVER,42
ICEMAN,SHADOWCAT,16
ICEMAN,"JONES, RICHARD MILHO",8
ICEMAN,ODIN [ASGARDIAN],4
ICEMAN,ROGUE ,72
ICEMAN,BLACK PANTHER,12
ICEMAN,SILVER SURFER,12
ICEMAN,CANNONBALL II,54
ICEMAN,PUNISHER II,1
ICEMAN,CAPTAIN BRITAIN,5
ICEMAN,"NELSON, FRANKLIN FOG",4
ICEMAN,DR. DOOM,11
ICEMAN,"RICHARDS, FRANKLIN B",16
ICEMAN,CRYSTAL [INHUMAN],22
ICEMAN,HAVOK,73
ICEMAN,"SUMMERS, NATHAN CHRI",61
ICEMAN,BALDER [ASGARDIAN],3
ICEMAN,LOKI [ASGARDIAN],4
ICEMAN,"BANNER, BETTY ROSS T",4
ICEMAN,IRON MAN IV,3
ICEMAN,"LEEDS, BETTY BRANT",5
ICEMAN,KINGPIN,0
ICEMAN,"THOMPSON, EUGENE FLA",5
ICEMAN,SIF,4
ICEMAN,FANDRAL [ASGARDIAN],4
ICEMAN,HOGUN [ASGARDIAN],3
ICEMAN,VOLSTAGG,1
ICEMAN,"CAGE, LUKE",2
ICEMAN,"DUGAN, TIMOTHY ALOYI",6
ICEMAN,WOLFSBANE,22
ICEMAN,PSYLOCKE,66
ICEMAN,BANSHEE,34
ICEMAN,WONG,3
ICEMAN,FALCON,7
ICEMAN,MAGNETO,45
ICEMAN,"ROSS, GEN. THADDEUS",0
ICEMAN,SUNSPOT,20
ICEMAN,BLACK KNIGHT V,15
ICEMAN,"MASTERS, ALICIA REIS",8
ICEMAN,IRON FIST,2
ICEMAN,GAMBIT,72
ICEMAN,"NORRISS, SISTER BARB",33
ICEMAN,CLEA,0
ICEMAN,JUBILEE,27
ICEMAN,BOOMER,39
ICEMAN,MOON KNIGHT,6
ICEMAN,USAGENT,7
ICEMAN,"OSBORN, HARRY",1
ICEMAN,"MACTAGGERT, MOIRA KI",21
ICEMAN,POLARIS,69
ICEMAN,KA-ZAR,9
ICEMAN,QUASAR III,13
ICEMAN,CAPTAIN MARVEL II,0
ICEMAN,MOCKINGBIRD,3
ICEMAN,NOVA,18
ICEMAN,SHANG-CHI,0
ICEMAN,MIRAGE II,4
ICEMAN,BINARY,1
ICEMAN,"HUDSON, HEATHER",12
ICEMAN,TIGRA,5
ICEMAN,SPIDER-MAN CLONE,2
ICEMAN,"PAGE, KAREN",2
ICEMAN,MEDUSA,7
SHE-HULK,"JARVIS, EDWIN",0
SHE-HULK,WONDER MAN,76
SHE-HULK,BLACK WIDOW,45
SHE-HULK,"ROBERTSON, JOE",2
SHE-HULK,"PARKER, MAY",1
SHE-HULK,HERCULES [GREEK GOD],69
SHE-HULK,QUICKSILVER,35
SHE-HULK,SHADOWCAT,8
SHE-HULK,"JONES, RICHARD MILHO",10
SHE-HULK,ODIN [ASGARDIAN],4
SHE-HULK,ROGUE ,33
SHE-HULK,BLACK PANTHER,32
SHE-HULK,SILVER SURFER,23
SHE-HULK,CANNONBALL II,4
SHE-HULK,PUNISHER II,6
SHE-HULK,CAPTAIN BRITAIN,5
SHE-HULK,"NELSON, FRANKLIN FOG",2
SHE-HULK,DR. DOOM,34
SHE-HULK,"RICHARDS, FRANKLIN B",33
SHE-HULK,CRYSTAL [INHUMAN],22
SHE-HULK,HAVOK,18
SHE-HULK,"SUMMERS, NATHAN CHRI",2
SHE-HULK,BALDER [ASGARDIAN],4
SHE-HULK,LOKI [ASGARDIAN],7
SHE-HULK,"BANNER, BETTY ROSS T",7
SHE-HULK,IRON MAN IV,21
SHE-HULK,"LEEDS, BETTY BRANT",0
SHE-HULK,KINGPIN,3
SHE-HULK,"THOMPSON, EUGENE FLA",0
SHE-HULK,SIF,3
SHE-HULK,FANDRAL [ASGARDIAN],5
SHE-HULK,HOGUN [ASGARDIAN],5
SHE-HULK,VOLSTAGG,5
SHE-HULK,"CAGE, LUKE",18
SHE-HULK,"DUGAN, TIMOTHY ALOYI",5
SHE-HULK,WOLFSBANE,9
SHE-HULK,PSYLOCKE,19
SHE-HULK,BANSHEE,2
SHE-HULK,WONG,2
SHE-HULK,FALCON,24
SHE-HULK,MAGNETO,18
SHE-HULK,"ROSS, GEN. THADDEUS",0
SHE-HULK,SUNSPOT,3
SHE-HULK,BLACK KNIGHT V,74
SHE-HULK,"MASTERS, ALICIA REIS",13
SHE-HULK,IRON FIST,19
SHE-HULK,GAMBIT,9
SHE-HULK,"NORRISS, SISTER BARB",5
SHE-HULK,CLEA,0
SHE-HULK,JUBILEE,3
SHE-HULK,BOOMER,3
SHE-HULK,MOON KNIGHT,12
SHE-HULK,USAGENT,21
SHE-HULK,"OSBORN, HARRY",1
SHE-HULK,"MACTAGGERT, MOIRA KI",0
SHE-HULK,POLARIS,14
SHE-HULK,KA-ZAR,2
SHE-HULK,QUASAR III,62
SHE-HULK,CAPTAIN MARVEL II,94
SHE-HULK,MOCKINGBIRD,33
SHE-HULK,NOVA,31
SHE-HULK,SHANG-CHI,1
SHE-HULK,MIRAGE II,2
SHE-HULK,BINARY,18
SHE-HULK,"HUDSON, HEATHER",18
SHE-HULK,TIGRA,34
SHE-HULK,SPIDER-MAN CLONE,2
SHE-HULK,"PAGE, KAREN",0
SHE-HULK,MEDUSA,8
"JARVIS, EDWIN",WONDER MAN,0
"JARVIS, EDWIN",BLACK WIDOW,0
"JARVIS, EDWIN","ROBERTSON, JOE",0
"JARVIS, EDWIN","PARKER, MAY",0
"JARVIS, EDWIN",HERCULES [GREEK GOD],0
"JARVIS, EDWIN",QUICKSILVER,0
"JARVIS, EDWIN",SHADOWCAT,0
"JARVIS, EDWIN","JONES, RICHARD MILHO",0
"JARVIS, EDWIN",ODIN [ASGARDIAN],0
"JARVIS, EDWIN",ROGUE ,0
"JARVIS, EDWIN",BLACK PANTHER,0
"JARVIS, EDWIN",SILVER SURFER,0
"JARVIS, EDWIN",CANNONBALL II,0
"JARVIS, EDWIN",PUNISHER II,0
"JARVIS, EDWIN",CAPTAIN BRITAIN,0
"JARVIS, EDWIN","NELSON, FRANKLIN FOG",0
"JARVIS, EDWIN",DR. DOOM,0
"JARVIS, EDWIN","RICHARDS, FRANKLIN B",0
"JARVIS, EDWIN",CRYSTAL [INHUMAN],0
"JARVIS, EDWIN",HAVOK,0
"JARVIS, EDWIN","SUMMERS, NATHAN CHRI",0
"JARVIS, EDWIN",BALDER [ASGARDIAN],0
"JARVIS, EDWIN",LOKI [ASGARDIAN],0
"JARVIS, EDWIN","BANNER, BETTY ROSS T",0
"JARVIS, EDWIN",IRON MAN IV,0
"JARVIS, EDWIN","LEEDS, BETTY BRANT",0
"JARVIS, EDWIN",KINGPIN,0
"JARVIS, EDWIN","THOMPSON, EUGENE FLA",0
"JARVIS, EDWIN",SIF,0
"JARVIS, EDWIN",FANDRAL [ASGARDIAN],0
"JARVIS, EDWIN",HOGUN [ASGARDIAN],0
"JARVIS, EDWIN",VOLSTAGG,0
"JARVIS, EDWIN","CAGE, LUKE",0
"JARVIS, EDWIN","DUGAN, TIMOTHY ALOYI",0
"JARVIS, EDWIN",WOLFSBANE,0
"JARVIS, EDWIN",PSYLOCKE,0
"JARVIS, EDWIN",BANSHEE,0
"JARVIS, EDWIN",WONG,0
"JARVIS, EDWIN",FALCON,0
"JARVIS, EDWIN",MAGNETO,0
"JARVIS, EDWIN","ROSS, GEN. THADDEUS",0
"JARVIS, EDWIN",SUNSPOT,0
"JARVIS, EDWIN",BLACK KNIGHT V,0
"JARVIS, EDWIN","MASTERS, ALICIA REIS",0
"JARVIS, EDWIN",IRON FIST,0
"JARVIS, EDWIN",GAMBIT,0
"JARVIS, EDWIN","NORRISS, SISTER BARB",0
"JARVIS, EDWIN",CLEA,0
"JARVIS, EDWIN",JUBILEE,0
"JARVIS, EDWIN",BOOMER,0
"JARVIS, EDWIN",MOON KNIGHT,0
"JARVIS, EDWIN",USAGENT,0
"JARVIS, EDWIN","OSBORN, HARRY",0
"JARVIS, EDWIN","MACTAGGERT, MOIRA KI",0
"JARVIS, EDWIN",POLARIS,0
"JARVIS, EDWIN",KA-ZAR,0
"JARVIS, EDWIN",QUASAR III,0
"JARVIS, EDWIN",CAPTAIN MARVEL II,0
"JARVIS, EDWIN",MOCKINGBIRD,0
"JARVIS, EDWIN",NOVA,0
"JARVIS, EDWIN",SHANG-CHI,0
"JARVIS, EDWIN",MIRAGE II,0
"JARVIS, EDWIN",BINARY,0
"JARVIS, EDWIN","HUDSON, HEATHER",0
"JARVIS, EDWIN",TIGRA,0
"JARVIS, EDWIN",SPIDER-MAN CLONE,0
"JARVIS, EDWIN","PAGE, KAREN",0
"JARVIS, EDWIN",MEDUSA,0
WONDER MAN,BLACK WIDOW,49
WONDER MAN,"ROBERTSON, JOE",1
WONDER MAN,"PARKER, MAY",1
WONDER MAN,HERCULES [GREEK GOD],63
WONDER MAN,QUICKSILVER,62
WONDER MAN,SHADOWCAT,13
WONDER MAN,"JONES, RICHARD MILHO",17
WONDER MAN,ODIN [ASGARDIAN],2
