Hero1,Hero2,Appeared_Together
IRON MAN,NIGHTHAWK II,13
IRON MAN,THUNDERBIRD II,0
IRON MAN,HELLCAT,29
IRON MAN,MAGIK,2
IRON MAN,FORGE,1
IRON MAN,MAN-THING,8
IRON MAN,"KNIGHT, MISTY",4
IRON MAN,"KINCAID, DR. JANE FO",20
IRON MAN,"TALBOT, GLENN",3
IRON MAN,GHOST RIDER III,1
IRON MAN,SPEEDBALL,9
IRON MAN,TRITON,12
IRON MAN,CAPTAIN MARVEL,36
IRON MAN,"HOGAN, VIRGINIA PEPP",117
IRON MAN,SHAMAN,7
IRON MAN,"COOPER, DR. VALERIE",6
IRON MAN,UATU,16
IRON MAN,"HOGAN, HAROLD J. HAP",114
IRON MAN,"JAMESON, COL. JOHN",0
IRON MAN,CYPHER,3
IRON MAN,MYSTIQUE,5
IRON MAN,LOCKHEED,2
IRON MAN,SPIDER-WOMAN,4
IRON MAN,WARLOCK III,3
IRON MAN,NORTHSTAR,5
IRON MAN,HUMAN TORCH ANDROID,25
IRON MAN,SHANNA,2
IRON MAN,SANDMAN,17
IRON MAN,DAGGER,6
IRON MAN,MEPHISTO,11
IRON MAN,GEE,1
IRON MAN,"GRANT, GLORIA GLORY",1
IRON MAN,ANT-MAN II,27
IRON MAN,AURORA,5
IRON MAN,LOCKJAW [INHUMAN],13
IRON MAN,CLOAK,6
IRON MAN,SIRYN,0
IRON MAN,BLACK CAT,0
IRON MAN,KARNILLA [ASGARDIAN],1
IRON MAN,LYJA LAZERFIST [SKRU,4
IRON MAN,"JONES, GABE",21
IRON MAN,PHARAOH RAMA-TUT,41
IRON MAN,"TARR, BLACK JACK",0
IRON MAN,SPIDER-WOMAN II,62
IRON MAN,DR. OCTOPUS,6
IRON MAN,"GYRICH, HENRY PETER",24
IRON MAN,VIZIER,4
IRON MAN,POWER MAN,19
IRON MAN,THANOS,20
IRON MAN,BEETLE,17
IRON MAN,HIGH EVOLUTIONARY,1
IRON MAN,"WING, COLLEEN",1
IRON MAN,BLOB,8
IRON MAN,REDWING,17
IRON MAN,DR. DRUID,12
IRON MAN,WEREWOLF BY NIGHT,5
IRON MAN,FRENCHIE,3
IRON MAN,LILANDRA NERAMANI [S,6
IRON MAN,HELLSTORM,7
IRON MAN,"STACY, GWEN",0
IRON MAN,MOONSTONE II,8
IRON MAN,"SITWELL, JASPER",59
IRON MAN,MICROCHIP,0
IRON MAN,GREEN GOBLIN,7
IRON MAN,NIGHT THRASHER,5
IRON MAN,X-MAN,1
IRON MAN,"WU, LEIKO",1
IRON MAN,SABRETOOTH,2
IRON MAN,BOX IV,0
IRON MAN,"ARBOGAST, BAMBI",80
IRON MAN,DOMINO III,0
IRON MAN,"ROM, SPACEKNIGHT",2
IRON MAN,COUNTERWEIGHT II,0
IRON MAN,"DE LA FONTAINE, CONT",10
IRON MAN,RICTOR,1
IRON MAN,"RESTON, CLIVE",0
IRON MAN,NOMAD III,5
IRON MAN,LIGHTSPEED,0
IRON MAN,COUNTERWEIGHT,0
IRON MAN,APOCALYPSE,3
IRON MAN,"SMITH, SIR DENIS NAY",0
IRON MAN,VASHTI,3
IRON MAN,GARGOYLE II,7
IRON MAN,WARLOCK II,11
IRON MAN,MANDARIN,65
IRON MAN,"CARTER, PEGGY",9
IRON MAN,SILVER SABLE,1
IRON MAN,"ALRAUNE, MARLENE",0
IRON MAN,MS. MARVEL II,7
IRON MAN,"HARKNESS, AGATHA",24
IRON MAN,SKIN,0
IRON MAN,DRAX,18
IRON MAN,CHAMBER,0
IRON MAN,"SUMMERS, MADELYNE MA",1
IRON MAN,HUSK,0
IRON MAN,"LEEDS, NED",1
IRON MAN,SCREAMING MIMI,8
IRON MAN,DIAMONDBACK II,3
IRON MAN,"ROSENTHAL, BERNIE",4
IRON MAN,VENOM,0
IRON MAN,"QUARTERMAIN, CLAY",3
IRON MAN,NOVA II,6
IRON MAN,"JONES, MARLO CHANDLE",2
IRON MAN,ANCIENT ONE,0
IRON MAN,NIGHTMARE,0
IRON MAN,"JAMESON, MARLA MADIS",1
IRON MAN,MARROW,2
IRON MAN,LIZARD,0
IRON MAN,WIZARD,7
IRON MAN,HELA [ASGARDIAN],7
IRON MAN,STARSHINE II,1
IRON MAN,SYNCH,0
IRON MAN,HOWARD THE DUCK,0
IRON MAN,"WINGFOOT, WYATT",2
IRON MAN,BLACK KING,3
IRON MAN,MAGMA,1
IRON MAN,CALIBAN,1
IRON MAN,MAKKARI,2
IRON MAN,ABSORBING MAN,5
IRON MAN,"TILBY, TRISH",3
IRON MAN,GUARDIAN,5
THING,THOR,126
THING,HUMAN TORCH,744
THING,MR. FANTASTIC,708
THING,HULK,99
THING,WOLVERINE,76
THING,INVISIBLE WOMAN,668
THING,SCARLET WITCH,99
THING,BEAST,67
THING,DR. STRANGE,55
THING,"WATSON-PARKER, MARY",0
THING,DAREDEVIL,61
THING,HAWK,80
THING,VISION,0
THING,CYCLOPS,71
THING,WASP,89
THING,"JAMESON, J. JONAH",29
THING,ANT-MAN,73
THING,SUB-MARINER,102
THING,STORM,69
THING,PROFESSOR X,63
THING,"FURY, COL. NICHOLAS",0
THING,MARVEL GIRL,49
THING,COLOSSUS II,53
THING,NIGHTCRAWLER,30
THING,ANGEL,48
THING,ICEMAN,47
THING,SHE-HULK,97
THING,"JARVIS, EDWIN",0
THING,WONDER MAN,67
THING,BLACK WIDOW,40
THING,"ROBERTSON, JOE",14
THING,"PARKER, MAY",17
THING,HERCULES [GREEK GOD],36
THING,QUICKSILVER,51
THING,SHADOWCAT,16
THING,"JONES, RICHARD MILHO",16
THING,ODIN [ASGARDIAN],8
THING,ROGUE ,44
THING,BLACK PANTHER,49
THING,SILVER SURFER,73
THING,CANNONBALL II,10
THING,PUNISHER II,2
THING,CAPTAIN BRITAIN,5
THING,"NELSON, FRANKLIN FOG",9
THING,DR. DOOM,119
THING,"RICHARDS, FRANKLIN B",198
THING,CRYSTAL [INHUMAN],121
THING,HAVOK,26
THING,"SUMMERS, NATHAN CHRI",5
THING,BALDER [ASGARDIAN],2
THING,LOKI [ASGARDIAN],10
THING,"BANNER, BETTY ROSS T",8
THING,IRON MAN IV,14
THING,"LEEDS, BETTY BRANT",9
THING,KINGPIN,2
THING,"THOMPSON, EUGENE FLA",8
THING,SIF,3
THING,FANDRAL [ASGARDIAN],1
THING,HOGUN [ASGARDIAN],1
THING,VOLSTAGG,0
THING,"CAGE, LUKE",19
THING,"DUGAN, TIMOTHY ALOYI",23
THING,WOLFSBANE,9
THING,PSYLOCKE,27
THING,BANSHEE,9
THING,WONG,8
THING,FALCON,11
THING,MAGNETO,23
THING,"ROSS, GEN. THADDEUS",0
THING,SUNSPOT,4
THING,BLACK KNIGHT V,21
THING,"MASTERS, ALICIA REIS",179
THING,IRON FIST,12
THING,GAMBIT,16
THING,"NORRISS, SISTER BARB",11
THING,CLEA,4
THING,JUBILEE,7
THING,BOOMER,2
THING,MOON KNIGHT,14
THING,USAGENT,13
THING,"OSBORN, HARRY",3
THING,"MACTAGGERT, MOIRA KI",5
THING,POLARIS,14
THING,KA-ZAR,9
THING,QUASAR III,44
THING,CAPTAIN MARVEL II,28
THING,MOCKINGBIRD,21
THING,NOVA,36
THING,SHANG-CHI,2
THING,MIRAGE II,2
THING,BINARY,14
THING,"HUDSON, HEATHER",17
THING,TIGRA,34
THING,SPIDER-MAN CLONE,2
THING,"PAGE, KAREN",5
THING,MEDUSA,95
THING,ZABU,4
THING,NAMORITA,35
THING,GHOST RIDER II,8
THING,"URICH, BEN",8
THING,FIRESTAR,26
THING,MOONDRAGON,25
THING,DRACULA,2
THING,"OSBORN, LIZ ALLAN",6
THING,HEIMDALL [ASGARDIAN],0
THING,SERSI,12
THING,THUNDERSTRIKE,22
THING,SASQUATCH,30
THING,DAZZLER II,13
THING,JUSTICE II,22
THING,MEGGAN,1
THING,"CARTER, SHARON",4
THING,GALACTUS,53
THING,GORGON [INHUMAN],56
THING,WHITE QUEEN,1
THING,PHOENIX III,5
THING,BLACK BOLT,57
THING,KARNAK [INHUMAN],52
THING,"WATSON, ANNA",5
THING,STARFOX,9
THING,BISHOP ,8
THING,PUCK,11
THING,RED SKULL,3
THING,ENCHANTRESS,14
THING,DOC SAMSON,7
THING,NIGHTHAWK II,7
THING,THUNDERBIRD II,2
THING,HELLCAT,14
THING,MAGIK,2
THING,FORGE,8
THING,MAN-THING,7
THING,"KNIGHT, MISTY",5
THING,"KINCAID, DR. JANE FO",4
THING,"TALBOT, GLENN",4
THING,GHOST RIDER III,5
THING,SPEEDBALL,16
THING,TRITON,50
THING,CAPTAIN MARVEL,12
THING,"HOGAN, VIRGINIA PEPP",1
THING,SHAMAN,18
THING,"COOPER, DR. VALERIE",3
THING,UATU,51
THING,"HOGAN, HAROLD J. HAP",2
THING,"JAMESON, COL. JOHN",0
THING,CYPHER,2
THING,MYSTIQUE,1
THING,LOCKHEED,5
THING,SPIDER-WOMAN,8
THING,WARLOCK III,4
THING,NORTHSTAR,13
THING,HUMAN TORCH ANDROID,7
THING,SHANNA,5
THING,SANDMAN,33
THING,DAGGER,5
THING,MEPHISTO,14
THING,GEE,5
THING,"GRANT, GLORIA GLORY",0
THING,ANT-MAN II,49
THING,AURORA,11
THING,LOCKJAW [INHUMAN],44
THING,CLOAK,1
THING,SIRYN,0
THING,BLACK CAT,5
THING,KARNILLA [ASGARDIAN],0
THING,LYJA LAZERFIST [SKRU,81
THING,"JONES, GABE",9
THING,PHARAOH RAMA-TUT,21
THING,"TARR, BLACK JACK",0
THING,SPIDER-WOMAN II,13
THING,DR. OCTOPUS,15
THING,"GYRICH, HENRY PETER",2
THING,VIZIER,1
THING,POWER MAN,5
THING,THANOS,19
THING,BEETLE,8
THING,HIGH EVOLUTIONARY,7
THING,"WING, COLLEEN",1
THING,BLOB,0
THING,REDWING,1
THING,DR. DRUID,19
THING,WEREWOLF BY NIGHT,2
THING,FRENCHIE,4
THING,LILANDRA NERAMANI [S,9
THING,HELLSTORM,6
THING,"STACY, GWEN",1
THING,MOONSTONE II,5
THING,"SITWELL, JASPER",2
THING,MICROCHIP,0
THING,GREEN GOBLIN,5
THING,NIGHT THRASHER,9
THING,X-MAN,4
THING,"WU, LEIKO",0
THING,SABRETOOTH,1
THING,BOX IV,2
THING,"ARBOGAST, BAMBI",2
THING,DOMINO III,0
THING,"ROM, SPACEKNIGHT",3
THING,COUNTERWEIGHT II,4
THING,"DE LA FONTAINE, CONT",5
THING,RICTOR,0
THING,"RESTON, CLIVE",0
THING,NOMAD III,0
THING,LIGHTSPEED,4
THING,COUNTERWEIGHT,4
THING,APOCALYPSE,5
THING,"SMITH, SIR DENIS NAY",0
THING,VASHTI,9
THING,GARGOYLE II,7
THING,WARLOCK II,19
THING,MANDARIN,3
THING,"CARTER, PEGGY",1
THING,SILVER SABLE,3
THING,"ALRAUNE, MARLENE",2
THING,MS. MARVEL II,79
THING,"HARKNESS, AGATHA",53
THING,SKIN,2
THING,DRAX,15
THING,CHAMBER,1
THING,"SUMMERS, MADELYNE MA",0
THING,HUSK,2
THING,"LEEDS, NED",2
THING,SCREAMING MIMI,9
THING,DIAMONDBACK II,0
THING,"ROSENTHAL, BERNIE",1
THING,VENOM,5
THING,"QUARTERMAIN, CLAY",1
THING,NOVA II,29
THING,"JONES, MARLO CHANDLE",0
THING,ANCIENT ONE,0
THING,NIGHTMARE,2
THING,"JAMESON, MARLA MADIS",1
THING,MARROW,3
THING,LIZARD,12
THING,WIZARD,37
THING,HELA [ASGARDIAN],4
THING,STARSHINE II,1
THING,SYNCH,2
THING,HOWARD THE DUCK,0
THING,"WINGFOOT, WYATT",43
THING,BLACK KING,3
THING,MAGMA,2
THING,CALIBAN,1
THING,MAKKARI,7
THING,ABSORBING MAN,16
THING,"TILBY, TRISH",3
THING,GUARDIAN,9
THOR,HUMAN TORCH,124
THOR,MR. FANTASTIC,129
THOR,HULK,72
THOR,WOLVERINE,28
THOR,INVISIBLE WOMAN,111
THOR,SCARLET WITCH,254
THOR,BEAST,90
THOR,DR. STRANGE,41
THOR,"WATSON-PARKER, MARY",0
THOR,DAREDEVIL,41
THOR,HAWK,210
THOR,VISION,0
THOR,CYCLOPS,40
THOR,WASP,238
THOR,"JAMESON, J. JONAH",23
THOR,ANT-MAN,189
THOR,SUB-MARINER,62
THOR,STORM,31
THOR,PROFESSOR X,39
THOR,"FURY, COL. NICHOLAS",0
THOR,MARVEL GIRL,23
THOR,COLOSSUS II,25
THOR,NIGHTCRAWLER,24
THOR,ANGEL,29
THOR,ICEMAN,33
THOR,SHE-HULK,123
THOR,"JARVIS, EDWIN",0
THOR,WONDER MAN,125
THOR,BLACK WIDOW,61
THOR,"ROBERTSON, JOE",9
THOR,"PARKER, MAY",9
THOR,HERCULES [GREEK GOD],114
THOR,QUICKSILVER,99
THOR,SHADOWCAT,13
THOR,"JONES, RICHARD MILHO",49
THOR,ODIN [ASGARDIAN],266
THOR,ROGUE ,24
THOR,BLACK PANTHER,103
THOR,SILVER SURFER,32
THOR,CANNONBALL II,7
THOR,PUNISHER II,2
THOR,CAPTAIN BRITAIN,6
THOR,"NELSON, FRANKLIN FOG",5
THOR,DR. DOOM,39
THOR,"RICHARDS, FRANKLIN B",32
THOR,CRYSTAL [INHUMAN],34
THOR,HAVOK,4
THOR,"SUMMERS, NATHAN CHRI",5
THOR,BALDER [ASGARDIAN],209
THOR,LOKI [ASGARDIAN],182
THOR,"BANNER, BETTY ROSS T",10
THOR,IRON MAN IV,23
THOR,"LEEDS, BETTY BRANT",5
THOR,KINGPIN,7
THOR,"THOMPSON, EUGENE FLA",3
THOR,SIF,204
THOR,FANDRAL [ASGARDIAN],186
THOR,HOGUN [ASGARDIAN],186
THOR,VOLSTAGG,187
THOR,"CAGE, LUKE",12
THOR,"DUGAN, TIMOTHY ALOYI",18
THOR,WOLFSBANE,2
THOR,PSYLOCKE,6
THOR,BANSHEE,0
THOR,WONG,6
THOR,FALCON,27
THOR,MAGNETO,25
THOR,"ROSS, GEN. THADDEUS",0
THOR,SUNSPOT,3
THOR,BLACK KNIGHT V,54
THOR,"MASTERS, ALICIA REIS",22
THOR,IRON FIST,9
THOR,GAMBIT,9
THOR,"NORRISS, SISTER BARB",14
THOR,CLEA,2
THOR,JUBILEE,0
THOR,BOOMER,3
THOR,MOON KNIGHT,6
THOR,USAGENT,12
THOR,"OSBORN, HARRY",2
THOR,"MACTAGGERT, MOIRA KI",1
THOR,POLARIS,1
THOR,KA-ZAR,2
THOR,QUASAR III,48
THOR,CAPTAIN MARVEL II,84
THOR,MOCKINGBIRD,25
THOR,NOVA,11
THOR,SHANG-CHI,1
THOR,MIRAGE II,2
THOR,BINARY,31
THOR,"HUDSON, HEATHER",1
THOR,TIGRA,42
THOR,SPIDER-MAN CLONE,3
THOR,"PAGE, KAREN",4
THOR,MEDUSA,20
THOR,ZABU,1
THOR,NAMORITA,11
THOR,GHOST RIDER II,5
THOR,"URICH, BEN",5
THOR,FIRESTAR,40
THOR,MOONDRAGON,50
THOR,DRACULA,4
THOR,"OSBORN, LIZ ALLAN",4
THOR,HEIMDALL [ASGARDIAN],111
THOR,SERSI,43
THOR,THUNDERSTRIKE,39
THOR,SASQUATCH,8
THOR,DAZZLER II,6
THOR,JUSTICE II,38
THOR,MEGGAN,4
THOR,"CARTER, SHARON",7
THOR,GALACTUS,33
THOR,GORGON [INHUMAN],17
THOR,WHITE QUEEN,2
THOR,PHOENIX III,5
THOR,BLACK BOLT,19
THOR,KARNAK [INHUMAN],16
THOR,"WATSON, ANNA",2
THOR,STARFOX,41
THOR,BISHOP ,8
THOR,PUCK,1
THOR,RED SKULL,7
THOR,ENCHANTRESS,78
THOR,DOC SAMSON,9
THOR,NIGHTHAWK II,6
THOR,THUNDERBIRD II,1
THOR,HELLCAT,24
THOR,MAGIK,2
THOR,FORGE,0
THOR,MAN-THING,4
THOR,"KNIGHT, MISTY",2
THOR,"KINCAID, DR. JANE FO",112
THOR,"TALBOT, GLENN",1
THOR,GHOST RIDER III,2
THOR,SPEEDBALL,7
THOR,TRITON,16
THOR,CAPTAIN MARVEL,26
THOR,"HOGAN, VIRGINIA PEPP",14
THOR,SHAMAN,5
THOR,"COOPER, DR. VALERIE",2
THOR,UATU,17
THOR,"HOGAN, HAROLD J. HAP",14
THOR,"JAMESON, COL. JOHN",0
THOR,CYPHER,2
THOR,MYSTIQUE,2
THOR,LOCKHEED,6
THOR,SPIDER-WOMAN,6
THOR,WARLOCK III,3
THOR,NORTHSTAR,4
THOR,HUMAN TORCH ANDROID,16
THOR,SHANNA,1
THOR,SANDMAN,17
THOR,DAGGER,5
THOR,MEPHISTO,16
THOR,GEE,3
THOR,"GRANT, GLORIA GLORY",3
THOR,ANT-MAN II,19
THOR,AURORA,4
THOR,LOCKJAW [INHUMAN],9
THOR,CLOAK,2
THOR,SIRYN,2
THOR,BLACK CAT,1
THOR,KARNILLA [ASGARDIAN],76
THOR,LYJA LAZERFIST [SKRU,9
THOR,"JONES, GABE",8
THOR,PHARAOH RAMA-TUT,38
THOR,"TARR, BLACK JACK",0
THOR,SPIDER-WOMAN II,13
THOR,DR. OCTOPUS,15
THOR,"GYRICH, HENRY PETER",17
THOR,VIZIER,72
THOR,POWER MAN,11
THOR,THANOS,17
THOR,BEETLE,9
THOR,HIGH EVOLUTIONARY,27
THOR,"WING, COLLEEN",1
THOR,BLOB,5
THOR,REDWING,4
THOR,DR. DRUID,29
THOR,WEREWOLF BY NIGHT,2
THOR,FRENCHIE,0
THOR,LILANDRA NERAMANI [S,5
THOR,HELLSTORM,3
THOR,"STACY, GWEN",0
THOR,MOONSTONE II,12
THOR,"SITWELL, JASPER",9
THOR,MICROCHIP,1
THOR,GREEN GOBLIN,3
THOR,NIGHT THRASHER,5
THOR,X-MAN,5
THOR,"WU, LEIKO",0
THOR,SABRETOOTH,1
THOR,BOX IV,1
THOR,"ARBOGAST, BAMBI",3
THOR,DOMINO III,2
THOR,"ROM, SPACEKNIGHT",1
THOR,COUNTERWEIGHT II,2
THOR,"DE LA FONTAINE, CONT",5
THOR,RICTOR,2
THOR,"RESTON, CLIVE",0
THOR,NOMAD III,1
THOR,LIGHTSPEED,2
THOR,COUNTERWEIGHT,2
THOR,APOCALYPSE,8
THOR,"SMITH, SIR DENIS NAY",0
THOR,VASHTI,5
THOR,GARGOYLE II,6
THOR,WARLOCK II,5
THOR,MANDARIN,5
THOR,"CARTER, PEGGY",10
THOR,SILVER SABLE,1
THOR,"ALRAUNE, MARLENE",0
THOR,MS. MARVEL II,12
THOR,"HARKNESS, AGATHA",17
THOR,SKIN,1
THOR,DRAX,8
THOR,CHAMBER,1
THOR,"SUMMERS, MADELYNE MA",3
THOR,HUSK,1
THOR,"LEEDS, NED",1
THOR,SCREAMING MIMI,7
THOR,DIAMONDBACK II,1
THOR,"ROSENTHAL, BERNIE",2
THOR,VENOM,1
THOR,"QUARTERMAIN, CLAY",1
THOR,NOVA II,4
THOR,"JONES, MARLO CHANDLE",6
THOR,ANCIENT ONE,1
THOR,NIGHTMARE,0
THOR,"JAMESON, MARLA MADIS",0
THOR,MARROW,1
THOR,LIZARD,13
THOR,WIZARD,11
THOR,HELA [ASGARDIAN],45
THOR,STARSHINE II,0
THOR,SYNCH,1
THOR,HOWARD THE DUCK,0
THOR,"WINGFOOT, WYATT",0
THOR,BLACK KING,0
THOR,MAGMA,3
THOR,CALIBAN,1
THOR,MAKKARI,11
THOR,ABSORBING MAN,33
THOR,"TILBY, TRISH",3
THOR,GUARDIAN,4
HUMAN TORCH,MR. FANTASTIC,713
HUMAN TORCH,HULK,99
HUMAN TORCH,WOLVERINE,67
HUMAN TORCH,INVISIBLE WOMAN,694
HUMAN TORCH,SCARLET WITCH,88
HUMAN TORCH,BEAST,57
HUMAN TORCH,DR. STRANGE,50
HUMAN TORCH,"WATSON-PARKER, MARY",0
HUMAN TORCH,DAREDEVIL,64
HUMAN TORCH,HAWK,67
HUMAN TORCH,VISION,0
HUMAN TORCH,CYCLOPS,68
HUMAN TORCH,WASP,90
HUMAN TORCH,"JAMESON, J. JONAH",34
HUMAN TORCH,ANT-MAN,59
HUMAN TORCH,SUB-MARINER,92
HUMAN TORCH,STORM,60
HUMAN TORCH,PROFESSOR X,60
HUMAN TORCH,"FURY, COL. NICHOLAS",0
HUMAN TORCH,MARVEL GIRL,46
HUMAN TORCH,COLOSSUS II,49
HUMAN TORCH,NIGHTCRAWLER,28
HUMAN TORCH,ANGEL,48
HUMAN TORCH,ICEMAN,48
HUMAN TORCH,SHE-HULK,127
HUMAN TORCH,"JARVIS, EDWIN",0
HUMAN TORCH,WONDER MAN,54
HUMAN TORCH,BLACK WIDOW,29
HUMAN TORCH,"ROBERTSON, JOE",14
HUMAN TORCH,"PARKER, MAY",25
HUMAN TORCH,HERCULES [GREEK GOD],40
HUMAN TORCH,QUICKSILVER,40
HUMAN TORCH,SHADOWCAT,16
HUMAN TORCH,"JONES, RICHARD MILHO",15
HUMAN TORCH,ODIN [ASGARDIAN],11
HUMAN TORCH,ROGUE ,44
HUMAN TORCH,BLACK PANTHER,44
HUMAN TORCH,SILVER SURFER,69
HUMAN TORCH,CANNONBALL II,9
HUMAN TORCH,PUNISHER II,2
HUMAN TORCH,CAPTAIN BRITAIN,3
HUMAN TORCH,"NELSON, FRANKLIN FOG",7
HUMAN TORCH,DR. DOOM,114
HUMAN TORCH,"RICHARDS, FRANKLIN B",202
HUMAN TORCH,CRYSTAL [INHUMAN],119
HUMAN TORCH,HAVOK,24
HUMAN TORCH,"SUMMERS, NATHAN CHRI",5
HUMAN TORCH,BALDER [ASGARDIAN],4
HUMAN TORCH,LOKI [ASGARDIAN],9
HUMAN TORCH,"BANNER, BETTY ROSS T",11
HUMAN TORCH,IRON MAN IV,15
HUMAN TORCH,"LEEDS, BETTY BRANT",16
HUMAN TORCH,KINGPIN,4
HUMAN TORCH,"THOMPSON, EUGENE FLA",16
HUMAN TORCH,SIF,4
HUMAN TORCH,FANDRAL [ASGARDIAN],4
HUMAN TORCH,HOGUN [ASGARDIAN],4
HUMAN TORCH,VOLSTAGG,3
HUMAN TORCH,"CAGE, LUKE",22
HUMAN TORCH,"DUGAN, TIMOTHY ALOYI",15
HUMAN TORCH,WOLFSBANE,7
HUMAN TORCH,PSYLOCKE,24
HUMAN TORCH,BANSHEE,6
HUMAN TORCH,WONG,8
HUMAN TORCH,FALCON,12
HUMAN TORCH,MAGNETO,22
HUMAN TORCH,"ROSS, GEN. THADDEUS",0
HUMAN TORCH,SUNSPOT,4
HUMAN TORCH,BLACK KNIGHT V,25
HUMAN TORCH,"MASTERS, ALICIA REIS",141
HUMAN TORCH,IRON FIST,13
HUMAN TORCH,GAMBIT,14
HUMAN TORCH,"NORRISS, SISTER BARB",10
HUMAN TORCH,CLEA,3
HUMAN TORCH,JUBILEE,4
HUMAN TORCH,BOOMER,3
HUMAN TORCH,MOON KNIGHT,12
HUMAN TORCH,USAGENT,14
HUMAN TORCH,"OSBORN, HARRY",5
HUMAN TORCH,"MACTAGGERT, MOIRA KI",4
HUMAN TORCH,POLARIS,13
HUMAN TORCH,KA-ZAR,7
HUMAN TORCH,QUASAR III,31
HUMAN TORCH,CAPTAIN MARVEL II,33
HUMAN TORCH,MOCKINGBIRD,14
HUMAN TORCH,NOVA,32
HUMAN TORCH,SHANG-CHI,1
HUMAN TORCH,MIRAGE II,2
HUMAN TORCH,BINARY,8
HUMAN TORCH,"HUDSON, HEATHER",16
HUMAN TORCH,TIGRA,25
HUMAN TORCH,SPIDER-MAN CLONE,3
HUMAN TORCH,"PAGE, KAREN",9
HUMAN TORCH,MEDUSA,93
HUMAN TORCH,ZABU,2
HUMAN TORCH,NAMORITA,35
HUMAN TORCH,GHOST RIDER II,6
HUMAN TORCH,"URICH, BEN",5
HUMAN TORCH,FIRESTAR,24
HUMAN TORCH,MOONDRAGON,17
HUMAN TORCH,DRACULA,5
HUMAN TORCH,"OSBORN, LIZ ALLAN",8
HUMAN TORCH,HEIMDALL [ASGARDIAN],1
HUMAN TORCH,SERSI,9
HUMAN TORCH,THUNDERSTRIKE,22
HUMAN TORCH,SASQUATCH,28
HUMAN TORCH,DAZZLER II,15
HUMAN TORCH,JUSTICE II,16
HUMAN TORCH,MEGGAN,1
HUMAN TORCH,"CARTER, SHARON",1
HUMAN TORCH,GALACTUS,51
HUMAN TORCH,GORGON [INHUMAN],53
HUMAN TORCH,WHITE QUEEN,0
HUMAN TORCH,PHOENIX III,5
HUMAN TORCH,BLACK BOLT,55
HUMAN TORCH,KARNAK [INHUMAN],49
HUMAN TORCH,"WATSON, ANNA",7
HUMAN TORCH,STARFOX,14
HUMAN TORCH,BISHOP ,7
HUMAN TORCH,PUCK,10
HUMAN TORCH,RED SKULL,3
HUMAN TORCH,ENCHANTRESS,14
HUMAN TORCH,DOC SAMSON,10
HUMAN TORCH,NIGHTHAWK II,4
HUMAN TORCH,THUNDERBIRD II,2
HUMAN TORCH,HELLCAT,11
HUMAN TORCH,MAGIK,2
HUMAN TORCH,FORGE,8
HUMAN TORCH,MAN-THING,4
HUMAN TORCH,"KNIGHT, MISTY",9
HUMAN TORCH,"KINCAID, DR. JANE FO",4
HUMAN TORCH,"TALBOT, GLENN",4
HUMAN TORCH,GHOST RIDER III,4
HUMAN TORCH,SPEEDBALL,18
HUMAN TORCH,TRITON,45
HUMAN TORCH,CAPTAIN MARVEL,8
HUMAN TORCH,"HOGAN, VIRGINIA PEPP",1
HUMAN TORCH,SHAMAN,17
HUMAN TORCH,"COOPER, DR. VALERIE",4
HUMAN TORCH,UATU,47
HUMAN TORCH,"HOGAN, HAROLD J. HAP",2
HUMAN TORCH,"JAMESON, COL. JOHN",0
HUMAN TORCH,CYPHER,1
HUMAN TORCH,MYSTIQUE,0
HUMAN TORCH,LOCKHEED,5
HUMAN TORCH,SPIDER-WOMAN,2
HUMAN TORCH,WARLOCK III,4
HUMAN TORCH,NORTHSTAR,11
HUMAN TORCH,HUMAN TORCH ANDROID,6
HUMAN TORCH,SHANNA,3
HUMAN TORCH,SANDMAN,34
HUMAN TORCH,DAGGER,5
HUMAN TORCH,MEPHISTO,14
HUMAN TORCH,GEE,10
HUMAN TORCH,"GRANT, GLORIA GLORY",0
HUMAN TORCH,ANT-MAN II,45
HUMAN TORCH,AURORA,10
HUMAN TORCH,LOCKJAW [INHUMAN],39
HUMAN TORCH,CLOAK,2
HUMAN TORCH,SIRYN,0
HUMAN TORCH,BLACK CAT,8
HUMAN TORCH,KARNILLA [ASGARDIAN],2
HUMAN TORCH,LYJA LAZERFIST [SKRU,95
HUMAN TORCH,"JONES, GABE",5
HUMAN TORCH,PHARAOH RAMA-TUT,20
HUMAN TORCH,"TARR, BLACK JACK",0
HUMAN TORCH,SPIDER-WOMAN II,11
HUMAN TORCH,DR. OCTOPUS,19
HUMAN TORCH,"GYRICH, HENRY PETER",2
HUMAN TORCH,VIZIER,1
HUMAN TORCH,POWER MAN,4
HUMAN TORCH,THANOS,16
HUMAN TORCH,BEETLE,9
HUMAN TORCH,HIGH EVOLUTIONARY,7
HUMAN TORCH,"WING, COLLEEN",4
HUMAN TORCH,BLOB,0
HUMAN TORCH,REDWING,1
HUMAN TORCH,DR. DRUID,18
HUMAN TORCH,WEREWOLF BY NIGHT,1
HUMAN TORCH,FRENCHIE,2
HUMAN TORCH,LILANDRA NERAMANI [S,7
HUMAN TORCH,HELLSTORM,5
HUMAN TORCH,"STACY, GWEN",2
HUMAN TORCH,MOONSTONE II,5
HUMAN TORCH,"SITWELL, JASPER",2
HUMAN TORCH,MICROCHIP,0
HUMAN TORCH,GREEN GOBLIN,5
HUMAN TORCH,NIGHT THRASHER,4
HUMAN TORCH,X-MAN,4
